,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factors,,,,,Factors,,,,,,Performance,,,"Skew of last 1M All deals on T, T-1, T-3",,,,"Skew of last 1M Sector deals deals on T, T-1, T-3",,,,,,Average Returns from T-2w to last 3 days,,
JKS US 201011,JKS,11/4/2010,11/5/2010,JinkoSolar Holding Co Ltd,M/O,JKS-US,JKS US,36.00," 14,000,000 ",Information Technology, 815 ," 21,732,000 ", 57 , 43 ,,N,N,Y,28.57%,N,Y,"126,000,000 ",U,2.78%,,Y,,,Y,N,240.8%,,Y,,,,,,,,1.1x,5.3x,8.1x,1%,1.0x,3.5x,(9.4%),1.1x,0.7x,1.6x,0.7x,-0.2x,0.9x,N,N,N ,0.9x,0.6x,Y,N,0.5x,0.6x,0.0x,1.3x,,Buy,1.18 x,1.23 x,1.29 x,1.88 x,1.69 x,4.6,5.0,4.0,4.0,34.0,19.9,19.9,19.9,19.9,+ve,+ve,+ve,+ve,N,Large,1.987033, 26.4 , 2.0 ,67.41199,,N,N,Y,N,5.1%,Y,101.28859,87.677185,85.89078,1171816,877294.9,11.9,16.0,Y,N,0.0%,0.0%,0.0%,176%,Above,Below,-3.6%,23.8%,23.4%,105.4%,N,N,N,N,N,N,,Above,Above,Above,Above,,Inline,Inline,Above,Above,,,6.8%,6.2%,,80%,79%,57%,,55%,55%,55%,,,,0.52%,-1.60%,-1.16%
EXAS US 201011,EXAS,11/4/2010,11/5/2010,Exact Sciences Corp,M/O,EXAS-US,EXAS US,6.00," 11,500,000 ",Health Care, 258 ," 40,504,000 ", 100 , -   ,,Y,N,N,-1.80%,N,N,"69,000,000 ",N,9.66%,53%,N,20.9%,33.4%,N,N,-56.8%,36%,N,,,,,,,,46.5x,,,,,17.1x,(2.9%),7.2x,,7.9x,,-140.0x,3.4x,N,N,N ,,2.9x,N,N,0.2x,0.1x,0.9x,0.7x,,Buy,0.87 x,0.81 x,0.94 x,1.31 x,1.16 x,5.0,5.0,5.0,4.0,10.8,6.9,7.2,5.5,5.5,+ve,-ve,+ve,+ve,Y,Small,1.5344533, 34.7 , (0.1),30.721966,0.33,N,Y,N,N,8.0%,Y,109.16904,87.0394,73.94709,2346938.5,1169135,4.9,9.8,N,N,-4.3%,5.7%,0.0%,204%,Below,Below,4.3%,-25.7%,-15.9%,49.5%,Y,N,Y,N,N,N,,Above,Above,Above,Above,,Inline,Inline,Above,Above,,,1.9%,1.9%,,80%,79%,57%,,0%,0%,0%,,,,0.52%,-1.60%,-1.16%
GEL US 201011,GEL,11/4/2010,11/5/2010,Genesis Energy LP,M/O,GEL-US,GEL US,23.58," 5,175,000 ",Energy, 948 ," 39,586,000 ", 100 , -   ,,Y,N,N,-4.19%,Y,Y,"122,026,500 ",D,2.78%,29%,N,7.3%,12.1%,N,N,321.9%,23%,N,"Wells Fargo Securities;
Bank of America Merrill Lynch;
UBS;
RBC Capital Markets",-5%,N,-0.5%,20.5,Y,,0.7x,9.7x,17.0x,,0.5x,1.7x,,0.8x,1.5x,0.8x,1.6x,3.4x,5.0x,N,Y,Y ,0.4x,0.4x,N,N,0.6x,1.3x,0.0x,,,Buy,0.55 x,0.55 x,0.59 x,0.67 x,0.63 x,4.5,4.2,4.0,5.0,25.5,22.4,20.2,17.5,15.5,+ve,+ve,+ve,+ve,Y,Large,0.8636756, 34.9 , 0.2 ,34.473682,6.58,N,N,Y,N,1.1%,Y,26.80099,25.514263,24.23958,273275.72,193430.1,18.9,26.8,Y,N,-7.4%,16.9%,0.0%,66%,Below,Below,-2.7%,-4.2%,1.2%,14.3%,N,N,N,N,N,N,,Above,Above,Above,Above,,Inline,Inline,Above,Above,,,-3.9%,-4.3%,,80%,79%,57%,,0%,50%,0%,,,,0.52%,-1.60%,-1.16%
BLK US 201011,BLK,11/8/2010,11/9/2010,BlackRock Inc,M/O,BLK-US,BLK US,163.00," 56,283,134 ",Financials," 10,612 "," 64,027,000 ", -   , 100 ,,N,Y,N,-5.80%,Y,N,"9,174,150,842 ",U,1.47%,84%,N,8.4%,13.7%,N,N,1251.4%,,Y,,,,,,,,1.5x,3.8x,4.9x,,1.2x,1.5x,,1.4x,0.3x,0.7x,0.4x,7.3x,0.2x,N,N,Y ,1.5x,,N,N,0.9x,0.0x,,,,Buy,0.80 x,0.79 x,0.82 x,0.76 x,0.85 x,4.2,4.3,4.1,4.0,192.7,180.0,230.1,250.8,239.9,+ve,-ve,-ve,+ve,Y,Large,1.4308181, 20.1 , 0.5 ,42.09926,0.74,N,N,Y,N,2.6%,Y,27.187937,30.205423,29.268661,784152.94,554635.6,71.8,101.5,N,N,11.9%,5.0%,0.0%,-22%,Below,Below,-2.3%,-1.6%,-3.1%,6.8%,Y,N,Y,N,Y,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-2.3%,-2.3%,,75%,74%,83%,,86%,88%,100%,,,,2.37%,4.99%,0.52%
WPRT US 201011,WPRT,11/9/2010,11/10/2010,Westport Innovations Inc,M/O,WPRT-US,WPRT US,17.50," 6,957,500 ",Industrials, 690 ," 39,875,000 ", 100 , -   ,,Y,N,N,-10.07%,Y,N,"121,756,250 ",D,12.26%,61%,N,18.3%,25.9%,N,N,,,Y,Jefferies LLC,-10%,Y,33.4%,10.5,Y,,2.0x,67.4x,,-2%,2.3x,8.6x,(2.3%),2.9x,,4.0x,,-47.6x,5.0x,Y,N,N ,,1.3x,N,N,,,,1.4x,,Buy,0.98 x,0.99 x,1.01 x,1.06 x,1.01 x,2.8,3.3,3.3,4.4,18.0,16.8,14.9,12.3,10.9,+ve,+ve,+ve,+ve,N,Large,1.4826118, 15.4 , 0.2 ,53.602814,1.00,N,N,Y,N,4.0%,Y,47.641388,41.242416,45.454548,466399.63,452926.84,14.9,15.4,Y,N,-11.2%,-23.8%,0.0%,,Above,Below,0.4%,-3.4%,-4.7%,0.8%,N,N,N,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-2.4%,-2.4%,,94%,75%,76%,,100%,100%,100%,,,,0.02%,2.37%,4.99%
SHO US 201011,SHO,11/9/2010,11/10/2010,Sunstone Hotel Investors Inc,M/O,SHO-US,SHO US,10.25," 19,565,000 ",Financials, 982 ," 98,512,000 ", 100 , -   ,,Y,N,N,-6.22%,Y,N,"200,541,250 ",U,3.41%,106%,N,11.9%,19.2%,N,N,-16.2%,30%,N,"Bank of America Merrill Lynch;
Wells Fargo Securities",-7%,Y,9.9%,7.2,Y,,3.1x,12.8x,,7%,1.4x,1.0x,3.9% ,1.0x,,0.5x,,-33.7x,7.5x,N,N,N ,0.9x,,Y,N,0.5x,0.3x,,-0.3x,,Buy,0.71 x,0.71 x,0.77 x,0.74 x,0.77 x,3.7,3.4,3.2,2.8,11.2,11.8,11.7,7.4,6.9,-ve,+ve,+ve,+ve,Y,Large,1.4168433, 24.7 , 0.1 ,33.333332,0.39,N,N,Y,N,5.0%,Y,36.878468,42.416367,43.929127,1736261.9,1179514.5,11.3,16.6,Y,N,-228.6%,14.1%,0.0%,26%,Below,Below,-7.6%,-4.8%,1.3%,4.9%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-7.0%,-7.0%,,94%,75%,76%,,100%,86%,90%,,,,0.02%,2.37%,4.99%
CNK US 201011,CNK,11/9/2010,11/10/2010,Cinemark Holdings Inc,M/O,CNK-US,CNK US,17.95," 10,000,000 ",Consumer Discretionary," 2,031 "," 113,443,000 ", -   , 100 ,,N,Y,N,-3.34%,N,Y,"179,500,000 ",D,6.28%,83%,N,16.4%,29.3%,N,N,18.0%,-1%,N,,,,,,,,1.4x,6.4x,12.8x,8%,0.9x,2.1x,7.9% ,0.7x,0.9x,1.0x,1.0x,10.5x,2.4x,N,Y,Y ,1.5x,1.5x,Y,N,0.7x,0.6x,0.1x,0.5x,,Buy,0.78 x,0.79 x,0.84 x,0.86 x,0.89 x,4.4,4.3,4.2,4.5,22.0,20.4,20.5,15.7,14.0,+ve,-ve,+ve,+ve,Y,Large,0.8572737, 21.3 , 0.4 ,81.521736,0.13,N,N,Y,N,2.7%,Y,17.56466,19.631222,24.725,656491,637409.06,15.2,15.7,Y,N,4.3%,4.5%,0.0%,46%,Below,Below,-0.6%,4.7%,7.7%,16.0%,Y,N,Y,Y,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,0.5%,0.5%,,94%,75%,76%,,100%,50%,50%,,,,0.02%,2.37%,4.99%
BKD US 201011,BKD,11/9/2010,11/10/2010,Brookdale Senior Living Inc,M/O,BKD-US,BKD US,18.96," 13,000,000 ",Health Care," 2,380 "," 120,546,000 ", -   , 100 ,,N,Y,N,-5.48%,N,Y,"246,480,000 ",D,25.92%,97%,N,11.5%,17.8%,N,N,-14.2%,-5%,N,Bank of America Merrill Lynch,-7%,N,-13.7%,18.6,Y,,2.1x,10.6x,,11%,1.0x,2.1x,7.8% ,0.9x,,1.0x,,-6.4x,6.4x,N,N,N ,1.0x,,Y,N,0.8x,0.5x,-0.1x,-0.2x,,Buy,0.99 x,1.04 x,1.16 x,1.10 x,1.24 x,4.4,4.5,4.3,3.4,22.5,20.7,23.2,22.3,20.0,+ve,-ve,+ve,+ve,Y,Large,1.3538505, 41.8 , 1.0 ,64.460785,0.07,N,N,Y,Y,6.9%,Y,71.88633,55.638653,53.857384,1155364.1,954757.7,11.3,13.6,N,N,10.4%,0.1%,0.0%,0%,Above,Below,-4.5%,-0.8%,16.7%,38.3%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-6.7%,-6.7%,,94%,75%,76%,,100%,100%,50%,,,,0.02%,2.37%,4.99%
AREX US 201011,AREX,11/10/2010,11/11/2010,Approach Resources Inc,M/O,AREX-US,AREX US,16.25," 6,612,500 ",Energy, 357 ," 21,531,000 ", 100 , -   ,,Y,N,N,2.98%,Y,N,"107,453,125 ",U,2.34%,63%,N,17.4%,34.2%,N,N,31.8%,,Y,,,,,,,,4.7x,7.0x,37.9x,-12%,4.2x,1.8x,1.2% ,0.9x,2.4x,0.8x,2.6x,1.7x,,N,N,Y ,4.0x,,N,N,0.2x,0.1x,0.0x,0.2x,,Buy,1.05 x,1.09 x,1.31 x,1.79 x,1.65 x,4.0,4.1,4.3,4.1,16.8,11.6,11.9,12.1,11.3,+ve,-ve,-ve,+ve,N,Small,2.1596115, 66.2 , 1.0 ,78.40909,,N,N,Y,N,1.9%,Y,39.951626,45.032593,47.828358,222952.39,146566.03,29.7,45.1,N,N,107.0%,-8.9%,0.0%,81%,Above,Below,1.9%,6.0%,26.5%,100.4%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,5.7%,5.1%,,76%,94%,74%,,50%,50%,50%,,,,-1.98%,0.02%,2.37%
BKH US 201011,BKH,11/10/2010,11/11/2010,Black Hills Corp,M/O,BKH-US,BKH US,29.75," 4,413,519 ",Utilities," 1,216 "," 39,249,000 ", 100 , -   ,,Y,N,N,-7.00%,Y,N,"131,302,190 ",D,2.23%,74%,N,14.3%,24.2%,N,N,,57%,N,"Credit Suisse;
Barclays",-6%,Y,11.4%,27,N,,1.8x,6.8x,14.2x,-6%,0.9x,1.0x,(8.2%),0.7x,1.6x,0.5x,1.2x,7.3x,2.7x,N,Y,Y ,0.9x,1.9x,N,N,0.7x,0.3x,0.0x,0.3x,,Hold,0.72 x,0.71 x,0.73 x,0.76 x,0.74 x,3.0,3.0,3.0,2.3,33.0,32.0,29.8,25.6,23.8,+ve,+ve,+ve,+ve,Y,Large,0.82697713, 15.6 , 0.0 ,28.494623,,N,N,Y,N,7.7%,Y,16.663034,16.84191,21.145292,230755.75,252741.16,19.1,17.5,N,N,307.1%,13.1%,0.0%,39%,Below,Below,-3.1%,-4.1%,-4.0%,0.9%,N,Y,Y,Y,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-5.3%,-4.0%,,76%,94%,74%,,100%,100%,100%,,,,-1.98%,0.02%,2.37%
IVZ US 201011,IVZ,11/10/2010,11/11/2010,Invesco Ltd,M/O,IVZ-US,IVZ US,21.48," 30,891,439 ",Financials," 10,299 "," 462,056,000 ", -   , 100 ,,N,Y,N,-7.41%,Y,N,"663,548,110 ",D,2.90%,87%,N,10.4%,18.8%,N,N,,-4%,N,,,,,,,,4.3x,13.9x,13.2x,,2.6x,1.4x,,1.2x,1.2x,0.6x,1.2x,5.2x,0.7x,N,N,Y ,1.1x,,N,N,0.5x,0.2x,,0.6x,,Buy,0.73 x,0.74 x,0.78 x,0.84 x,0.84 x,4.4,4.4,4.6,4.4,27.0,24.2,27.2,26.3,27.8,+ve,-ve,+ve,-ve,Y,Large,1.6951653, 21.3 , 0.3 ,50,0.10,N,N,Y,N,2.3%,Y,26.375275,29.190626,31.723167,4855488.5,3948015.8,6.4,7.8,N,N,11.4%,3.9%,0.0%,,Below,Below,-3.9%,-4.7%,-0.9%,21.5%,Y,N,Y,N,Y,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-8.0%,-5.4%,,76%,94%,74%,,75%,100%,88%,,,,-1.98%,0.02%,2.37%
ARCC US 201011,ARCC,11/10/2010,11/11/2010,Ares Capital Corp,M/O,ARCC-US,ARCC US,16.50," 11,500,000 ",Financials," 3,170 "," 192,566,000 ", 100 , -   ,,Y,N,N,-2.94%,Y,N,"189,750,000 ",D,8.38%,59%,N,8.2%,12.7%,N,N,134.8%,37%,N,"Bank of America Merrill Lynch;
JPMorgan;
SunTrust Robinson Humphrey Inc;
Wells Fargo Securities;
BB&T Capital Markets;
BMO Capital Markets;
Deutsche Bank;
Morgan Stanley;
UBS",-3%,Y,2.5%,12.75,Y,,7.3x,10.0x,10.4x,,5.4x,1.1x,,1.1x,0.4x,0.5x,0.4x,11.8x,,N,Y,Y ,4.8x,,Y,N,0.3x,0.1x,,,,Buy,0.44 x,0.45 x,0.46 x,0.51 x,0.50 x,4.3,4.5,4.6,4.1,17.3,16.2,16.3,13.6,12.3,+ve,-ve,+ve,+ve,Y,Large,0.79211706, 41.3 , 0.1 ,51.574802,1.21,N,N,Y,N,1.4%,Y,20.753471,20.911129,21.462503,1592359.1,1366229.3,7.2,8.4,Y,N,14.2%,12.7%,0.0%,62%,Below,Below,-3.2%,-2.6%,3.5%,17.4%,N,N,N,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-4.5%,-4.6%,,76%,94%,74%,,75%,100%,88%,,,,-1.98%,0.02%,2.37%
HTGC US 201011,HTGC,11/10/2010,11/11/2010,Hercules Technology Growth Capital Inc,M/O,HTGC-US,HTGC US,10.00," 7,187,500 ",Financials, 366 ," 36,171,000 ", 100 , -   ,,Y,N,N,-4.76%,N,N,"71,875,000 ",U,6.76%,70%,N,16.7%,17.5%,N,N,41.4%,14%,N,Credit Suisse,-6%,Y,3.3%,13.5,N,,6.0x,,8.8x,,4.9x,1.1x,,1.0x,3.2x,0.5x,3.4x,12.2x,,N,Y,Y ,,,N,N,0.3x,0.1x,,,,Buy,0.46 x,0.46 x,0.48 x,0.48 x,0.48 x,4.3,4.4,4.4,4.5,11.5,11.4,11.4,11.7,10.7,+ve,+ve,-ve,+ve,Y,Small,0.95979005, 18.4 , 0.1 ,44.859814,0.38,N,Y,N,N,3.2%,Y,30.586954,29.451506,30.446072,264611.6,216705.34,27.2,33.2,Y,N,1.6%,1.4%,0.0%,8%,Below,Below,-3.6%,-3.6%,0.6%,5.7%,N,N,N,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-7.2%,-6.6%,,76%,94%,74%,,75%,100%,88%,,,,-1.98%,0.02%,2.37%
DPM US 201011,DPM,11/10/2010,11/11/2010,DCP Midstream Partners LP,M/O,DCP-US,DCP US,34.96," 2,875,000 ",Utilities," 1,303 "," 37,603,000 ", 100 , -   ,,Y,N,N,-3.56%,Y,N,"100,510,000 ",D,1.73%,39%,N,,,N,Y,121.4%,11%,N,"Bank of America Merrill Lynch;
Citi;
Morgan Stanley",-4%,Y,0.6%,32.57,Y,,1.5x,12.2x,22.6x,,0.9x,3.0x,,2.1x,2.2x,1.4x,1.5x,-8.1x,4.2x,N,Y,Y ,0.4x,0.9x,N,Y,0.6x,0.7x,0.0x,0.5x,,Buy,0.51 x,0.52 x,0.54 x,0.56 x,0.54 x,3.8,3.7,3.7,3.7,38.3,35.5,33.8,30.1,26.9,+ve,+ve,+ve,+ve,Y,Large,0.87316895, 47.5 , 0.3 ,44.612713,0.63,N,N,Y,N,0.3%,Y,18.678274,15.554223,18.8075,145940.48,132841.66,19.7,21.6,Y,N,-232.2%,-19.4%,0.0%,45%,Below,Below,-4.4%,-3.2%,1.0%,8.7%,N,N,N,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-4.2%,-3.7%,,76%,94%,74%,,100%,100%,100%,,,,-1.98%,0.02%,2.37%
ST US 201011,ST,11/11/2010,11/12/2010,Sensata Technologies Holding NV,M/O,ST-US,ST US,24.10," 23,000,000 ",Industrials," 4,141 "," 172,920,000 ", -   , 100 ,,N,Y,N,3.70%,Y,Y,"554,300,000 ",U,7.59%,102%,Y,,,N,N,,,Y,,,,,,,,3.3x,10.2x,15.3x,8%,2.4x,4.5x,4.2% ,1.5x,2.6x,2.1x,3.0x,30.0x,3.0x,N,N,N ,1.9x,1.4x,N,Y,0.7x,0.5x,0.2x,0.4x,,Buy,1.04 x,1.08 x,1.17 x,1.30 x,1.30 x,4.7,4.8,4.6,4.0,25.3,23.3,24.5,24.5,24.5,+ve,-ve,+ve,+ve,N,Large,1.2195598, 31.3 , 0.9 ,70.81261,0.45,N,N,Y,N,0.5%,N,34.60567,32.39395,32.297768,541148.25,340063,42.5,67.6,N,N,6.2%,2.8%,0.0%,,Above,Below,1.9%,5.4%,15.3%,44.5%,Y,N,Y,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,4.3%,4.0%,,70%,76%,75%,,0%,100%,100%,,,,0.90%,-1.67%,0.00%
AMSC US 201011,AMSC,11/11/2010,11/12/2010,American Superconductor Corp,M/O,AMSC-US,AMSC US,35.50," 4,600,000 ",Industrials," 1,634 "," 4,605,200 ", 100 , -   ,,Y,N,N,-4.67%,Y,N,"163,300,000 ",D,28.14%,88%,N,,,N,N,208.5%,-4%,N,Morgan Stanley,9%,Y,0.2%,21.25,N,,2.9x,14.2x,28.1x,2%,3.1x,5.5x,1.0% ,1.9x,2.5x,2.5x,2.9x,7.9x,,Y,N,Y ,1.2x,1.4x,N,Y,0.3x,0.9x,0.4x,1.3x,,Buy,0.99 x,1.00 x,1.07 x,1.17 x,1.15 x,4.2,4.2,4.4,3.7,405.7,395.8,407.7,400.7,380.0,+ve,-ve,+ve,+ve,Y,Large,1.3510709, 20.5 , 8.4 ,53.559452,0.28,N,N,Y,Y,25.8%,Y,53.738495,46.403755,45.127995,103732.805,72216.54,44.3,63.7,N,N,14.3%,0.6%,0.0%,231%,Above,Below,-3.9%,-4.0%,-6.8%,29.5%,N,N,N,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-4.7%,-1.7%,,70%,76%,75%,,0%,100%,100%,,,,0.90%,-1.67%,0.00%
PRU US 201011,PRU,11/11/2010,11/12/2010,Prudential Financial Inc,M/O,PRU-US,PRU US,54.50," 18,348,624 ",Financials," 25,692 "," 465,000,000 ", 100 , -   ,,Y,N,N,-2.29%,Y,N,"1,000,000,008 ",D,2.21%,57%,N,19.0%,20.5%,N,N,112.5%,34%,N,,,,,,,,1.5x,8.3x,8.4x,,0.8x,0.9x,,0.8x,0.6x,0.4x,0.6x,10.6x,4.2x,N,N,Y ,0.7x,,Y,N,0.9x,0.1x,0.0x,,,Buy,0.77 x,0.78 x,0.77 x,0.75 x,0.77 x,4.6,4.5,4.5,4.1,69.6,71.2,70.8,60.8,58.1,-ve,+ve,+ve,+ve,Y,Large,1.5501765, 16.7 , 0.2 ,66.01942,1.10,N,N,Y,N,0.7%,Y,22.42504,26.391365,30.632307,4250652,4367465,4.3,4.2,N,N,11.5%,20.4%,0.0%,12%,Below,Below,-1.4%,-1.0%,1.9%,-0.8%,N,N,N,N,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,0.1%,0.2%,,70%,76%,75%,,67%,75%,86%,,,,0.90%,-1.67%,0.00%
MDRX US 201011,MDRX,11/12/2010,11/15/2010,Allscripts Healthcare Solutions Inc,M/O,MDRX-US,MDRX US,17.95," 12,500,000 ",Health Care," 3,416 "," 187,103,000 ", -   , 100 ,,N,Y,N,-1.43%,N,N,"224,375,000 ",D,7.56%,47%,N,7.5%,13.0%,N,N,130.2%,,Y,"Credit Suisse;
Barclays;
JPMorgan;
UBS",1%,Y,5.9%,17.05,Y,,2.4x,13.0x,25.9x,3%,2.4x,2.1x,,0.9x,2.2x,1.0x,1.8x,11.9x,0.2x,N,N,Y ,1.0x,1.5x,N,N,0.3x,1.4x,0.2x,0.8x,,Buy,0.97 x,0.97 x,0.99 x,1.00 x,1.04 x,4.4,4.3,4.6,3.5,22.2,21.1,22.3,20.5,20.0,+ve,-ve,+ve,+ve,Y,Large,1.0496532, 17.3 , 0.1 ,25.217392,0.20,N,N,Y,N,1.8%,Y,22.140375,21.704596,22.176483,2186935.3,3306937.5,5.7,3.8,N,N,8.4%,2.4%,0.0%,133%,Below,Below,0.8%,-5.8%,-1.3%,8.4%,N,Y,Y,Y,N,N,,Above,Above,Above,Above,,Below,Above,Below,Above,,,-4.9%,-1.2%,,77%,70%,94%,,100%,100%,100%,,,,0.80%,0.73%,-1.60%
STNG US 201011,STNG,11/16/2010,11/17/2010,Scorpio Tankers Inc,M/O,STNG-US,STNG US,9.80," 5,261,250 ",Energy, 183 ," 1,853,900 ", 100 , -   ,,Y,N,N,-16.74%,Y,N,"51,560,250 ",D,15.11%,90%,N,,,N,N,-22.0%,,Y,,,,,,,,2.7x,5.2x,15.6x,9%,2.6x,0.8x,10.1% ,0.4x,7.0x,0.4x,7.5x,,5.4x,Y,N,N ,2.5x,,N,N,0.4x,0.1x,0.1x,0.1x,,Buy,0.69 x,0.68 x,0.68 x,0.68 x,0.69 x,5.0,5.0,5.0,4.0,147.5,158.3,162.5,162.5,162.5,-ve,-ve,+ve,+ve,Y,Small,1.4239366, 25.8 , (1.6),12.204692,,N,Y,N,N,1.8%,Y,39.787086,32.997307,32.026352,5957.396,5656.048,883.1,930.2,Y,N,0.0%,0.0%,0.0%,-6%,Below,Below,-11.2%,-12.2%,-16.6%,-9.1%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Above,Above,Above,,,-10.3%,-10.3%,,71%,67%,69%,,67%,67%,67%,,,,0.24%,-0.31%,0.80%
PAA US 201011,PAA,11/16/2010,11/17/2010,Plains All American Pipeline LP,M/O,PAA-US,PAA US,62.60," 4,780,000 ",Energy," 8,356 "," 272,838,000 ", 100 , -   ,,Y,N,N,-1.99%,Y,N,"299,228,000 ",U,1.14%,52%,N,7.2%,12.2%,N,N,656.7%,42%,N,"Citi;
Bank of America Merrill Lynch;
JPMorgan;
UBS",-2%,Y,2.6%,46.7,Y,,0.5x,12.1x,15.9x,,0.3x,2.1x,,1.0x,1.1x,1.0x,1.2x,10.3x,4.7x,N,Y,Y ,0.2x,0.3x,Y,N,0.7x,1.8x,0.0x,0.7x,,Buy,0.58 x,0.58 x,0.58 x,0.62 x,0.59 x,3.9,4.0,4.2,4.4,33.0,31.4,29.5,28.2,26.5,+ve,+ve,+ve,+ve,Y,Large,0.85938686, 18.3 , 0.1 ,34.322033,1.07,N,N,Y,N,0.3%,Y,16.112175,13.966378,12.803553,819173.8,634208.7,5.8,7.5,N,N,-2.7%,9.1%,0.0%,33%,Below,Below,-4.1%,-5.5%,-2.1%,1.9%,N,N,N,N,N,N,,Above,Above,Above,Above,,Above,Above,Above,Above,,,-4.2%,-4.2%,,71%,67%,69%,,67%,67%,67%,,,,0.24%,-0.31%,0.80%
SNCR US 201011,SNCR,11/17/2010,11/18/2010,Synchronoss Technologies Inc,M/O,SNCR-US,SNCR US,25.40," 4,896,748 ",Information Technology, 827 ," 32,011,000 ", 89 , 11 ,,N,N,Y,-6.55%,Y,N,"124,377,399 ",D,11.46%,73%,Y,13.1%,20.4%,N,N,202.9%,,Y,,,,,,,,3.7x,12.6x,37.5x,3%,4.1x,5.0x,2.1% ,1.6x,3.9x,2.3x,3.9x,12.2x,,N,N,Y ,0.9x,1.2x,N,Y,0.2x,0.5x,0.6x,0.6x,,Buy,0.98 x,1.08 x,1.27 x,1.34 x,1.36 x,4.4,4.4,4.1,4.0,28.0,25.9,24.4,20.4,15.8,+ve,+ve,+ve,+ve,Y,Large,1.3520858, 53.6 , 1.8 ,71.52156,46.38,N,N,Y,N,4.5%,Y,66.14905,51.487305,48.155567,300824.25,189693.16,16.3,25.8,N,N,7.1%,1.0%,0.0%,52%,Above,Below,1.5%,-2.7%,28.9%,63.2%,N,N,N,N,N,N,,Above,Above,Above,Above,,Above,Above,Above,Above,,,-0.9%,1.8%,,39%,71%,67%,,0%,0%,0%,,,,-2.94%,0.27%,-0.23%
CVI US 201011,CVI,11/18/2010,11/19/2010,CVR Energy Inc,M/O,CVI-US,CVI US,10.75," 20,700,000 ",Energy, 992 ," 86,343,000 ", -   , 100 ,,N,Y,N,-2.54%,Y,Y,"222,525,000 ",U,79.84%,64%,N,15.0%,22.9%,N,N,-43.3%,35%,N,,,,,,,,0.3x,5.4x,13.6x,10%,0.2x,4.8x,3.7% ,2.3x,3.0x,2.2x,3.3x,,2.0x,N,N,Y ,0.3x,0.6x,N,Y,0.6x,2.3x,0.2x,0.1x,,Buy,0.51 x,0.54 x,0.62 x,0.69 x,0.68 x,4.0,4.0,4.0,3.0,12.5,9.0,9.5,9.0,10.5,+ve,-ve,+ve,-ve,Y,Large,1.4416071, 37.9 , 0.3 ,75.19182,1.04,N,N,Y,N,1.5%,Y,54.14817,47.765003,46.319202,525346.1,335270.16,39.4,61.7,N,N,-9.1%,4.9%,0.0%,26%,Below,Below,4.0%,1.5%,25.6%,56.1%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Above,Above,Above,,,2.3%,4.2%,,53%,39%,67%,,40%,33%,67%,,,,-0.16%,-3.18%,0.51%
NOG US 201011,NOG,11/18/2010,11/19/2010,Northern Oil & Gas Inc,M/O,NOG-US,NOG US,20.25," 10,292,500 ",Energy," 1,072 "," 51,597,000 ", 100 , -   ,,Y,N,N,8.46%,N,N,"208,423,125 ",U,16.41%,86%,N,13.7%,24.0%,N,N,,24%,N,,,,,,,,6.4x,8.6x,20.3x,2%,6.9x,,,,3.4x,,3.6x,,,N,N,Y ,4.3x,,N,Y,0.1x,0.1x,0.3x,0.4x,,Buy,1.04 x,1.06 x,1.15 x,1.36 x,1.27 x,5.0,5.0,5.0,5.0,24.2,21.6,20.5,14.0,13.3,+ve,+ve,+ve,+ve,Y,Large,1.915849, 21.5 , 0.5 ,57.180157,2.65,N,N,Y,N,7.8%,Y,51.68633,44.752388,43.040947,615913.5,516931.53,16.7,19.9,N,N,-5.7%,-40.8%,0.0%,,Above,Below,7.5%,2.3%,16.9%,42.6%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Above,Above,Above,,,8.1%,11.3%,,53%,39%,67%,,40%,33%,67%,,,,-0.16%,-3.18%,0.51%
